Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:27:28,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:27:28,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:27:28,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:27:28,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:27:28,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:27:28,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:28:28,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:28:28,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:28:28,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:28:40,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:28:40,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:28:40,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:28:40,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:28:40,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:28:40,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:29:40,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:29:40,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:29:40,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:29:53,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:29:53,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:29:53,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:29:53,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:29:53,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:29:53,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:30:53,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:30:53,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:30:53,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:31:06,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:31:06,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:31:06,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:31:06,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:31:06,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:31:06,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:32:05,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:32:05,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:32:05,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:32:18,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:32:18,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:32:18,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:32:18,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:32:18,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:32:18,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:33:17,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:33:17,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:33:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:33:31,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:33:31,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:33:31,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:33:31,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:33:31,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:33:31,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:34:31,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:34:31,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:34:31,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:34:43,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:34:43,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:34:43,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:34:43,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:34:43,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:34:43,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:35:43,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:35:43,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:35:43,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:35:55,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:35:55,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:35:55,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:35:55,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:35:55,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:35:55,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:36:55,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:36:55,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:36:55,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:37:08,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:37:08,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:37:08,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:37:08,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:37:08,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:37:08,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:38:07,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:38:07,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:38:07,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:38:20,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:38:20,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:38:20,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:38:20,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:38:20,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:38:20,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:39:19,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:39:19,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:39:19,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:39:32,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:39:32,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:39:32,SYSAUX,PERMANENT,5.47,4.34,1.13,79.33
2016-02-19 03:39:32,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:39:32,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:39:32,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:40:32,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:40:32,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:40:32,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:40:44,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:40:44,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:40:44,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:40:44,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:40:44,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:40:44,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:41:44,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:41:44,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:41:44,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:41:57,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:41:57,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:41:57,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:41:57,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:41:57,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:41:57,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:42:56,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:42:56,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:42:56,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:43:09,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:43:09,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:43:09,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:43:09,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:43:09,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:43:09,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:44:09,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:44:09,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:44:09,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:44:22,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:44:22,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:44:22,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:44:22,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:44:22,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:44:22,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:45:21,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:45:21,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:45:21,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:45:35,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:45:35,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:45:35,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:45:35,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:45:35,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:45:35,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:46:34,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:46:34,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:46:34,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:46:47,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:46:47,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:46:47,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:46:47,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:46:47,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:46:47,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:47:46,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:47:46,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:47:46,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:47:59,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:47:59,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:47:59,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:47:59,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:47:59,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:47:59,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:48:58,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:48:58,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:48:58,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:49:11,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:49:11,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:49:11,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:49:11,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:49:11,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:49:11,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:50:10,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:50:10,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:50:10,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:50:23,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:50:23,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:50:23,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:50:23,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:50:23,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:50:23,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:51:23,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:51:23,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:51:23,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:51:36,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:51:36,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:51:36,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:51:36,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:51:36,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:51:36,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:52:35,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:52:35,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:52:35,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:52:48,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:52:48,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:52:48,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:52:48,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:52:48,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:52:48,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:53:48,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:53:48,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:53:48,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:54:01,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:54:01,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:54:01,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:54:01,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:54:01,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:54:01,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:55:00,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:55:00,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:55:00,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:55:14,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:55:14,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:55:14,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:55:14,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:55:14,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:55:14,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:56:13,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:56:13,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:56:13,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:56:26,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:56:26,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:56:26,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:56:26,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:56:26,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:56:26,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:57:26,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:57:26,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:57:26,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:57:38,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:57:38,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:57:38,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:57:38,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:57:38,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:57:38,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:58:38,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:58:38,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:58:38,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 03:58:51,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 03:58:51,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 03:58:51,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 03:58:51,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 03:58:51,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 03:58:51,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 03:59:50,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 03:59:50,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 03:59:50,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:00:04,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:00:04,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:00:04,SYSAUX,PERMANENT,5.47,4.34,1.13,79.29
2016-02-19 04:00:04,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:00:04,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:00:04,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:01:04,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:01:04,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:01:04,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:01:17,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:01:17,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:01:17,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:01:17,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:01:17,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:01:17,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:02:17,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:02:17,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:02:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:02:30,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:02:30,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:02:30,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:02:30,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:02:30,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:02:30,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:03:29,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:03:29,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:03:29,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:03:43,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:03:43,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:03:43,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:03:43,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:03:43,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:03:43,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:04:42,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:04:42,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:04:42,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:04:55,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:04:55,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:04:55,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:04:55,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:04:55,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:04:55,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-19 04:05:55,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-19 04:05:55,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-19 04:05:55,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-19 04:06:08,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-19 04:06:08,BDNA_PUBLISH,PERMANENT,167.86,154.91,12.95,92.28
2016-02-19 04:06:08,SYSAUX,PERMANENT,5.47,4.34,1.13,79.3
2016-02-19 04:06:08,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-19 04:06:08,UNDOTBS1,UNDO,15.44,.19,15.25,1.24
2016-02-19 04:06:08,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
